ThreadName, t_PayloadSize, t_NameLookup, t_AppConnect, t_Redirect, t_Connect, t_Pretransfer, t_Transfer, t_Total, t_OveralTotal, t_Timestamp
UnsafeThread-2, 830720, 0.00000000, 0.00000000, 0.00000000, 0.00539300, 0.00000000, 0.32347700, 0.33060400,9.69613800, 1462381048670
UnsafeThread-2, 831744, 0.00000000, 0.00000000, 0.00000000, 0.00522700, 0.00000000, 0.26370800, 0.27094400,10.00431300, 1462381356907
UnsafeThread-2, 832768, 0.00000000, 0.00000000, 0.00000000, 0.00524100, 0.00000000, 0.27836900, 0.28540800,10.32645600, 1462381679103
UnsafeThread-2, 833792, 0.00000000, 0.00000000, 0.00000000, 0.00532600, 0.00000000, 0.21710900, 0.22425000,10.58797000, 1462381940663
UnsafeThread-2, 834816, 0.00000000, 0.00000000, 0.00000000, 0.00536800, 0.00000000, 0.28798900, 0.29514200,10.92039100, 1462382273122
UnsafeThread-2, 835840, 0.00000000, 0.00000000, 0.00000000, 0.00528800, 0.00000000, 0.25802200, 0.26526400,11.22287000, 1462382575640
UnsafeThread-2, 836864, 0.00000000, 0.00000000, 0.00000000, 0.00519200, 0.00000000, 0.30291200, 0.30995700,11.56934900, 1462382922157
UnsafeThread-2, 837888, 0.00000000, 0.00000000, 0.00000000, 0.00526400, 0.00000000, 0.29638100, 0.30369800,11.91033700, 1462383263185
UnsafeThread-2, 838912, 0.00000000, 0.00000000, 0.00000000, 0.00523500, 0.00000000, 0.25807800, 0.26500000,12.21233300, 1462383565216
UnsafeThread-2, 839936, 0.00000000, 0.00000000, 0.00000000, 0.00538000, 0.00000000, 0.24208500, 0.24924300,12.49859000, 1462383851517
UnsafeThread-2, 840960, 0.00000000, 0.00000000, 0.00000000, 0.00531800, 0.00000000, 0.26494300, 0.27212600,12.80800900, 1462384160984
UnsafeThread-2, 841984, 0.00000000, 0.00000000, 0.00000000, 0.00544900, 0.00000000, 0.25673400, 0.26375100,13.10873100, 1462384461759
UnsafeThread-2, 843008, 0.00000000, 0.00000000, 0.00000000, 0.00523800, 0.00000000, 0.27058700, 0.27781300,13.42349400, 1462384776569
UnsafeThread-2, 844032, 0.00000000, 0.00000000, 0.00000000, 0.00522300, 0.00000000, 0.23275500, 0.24026500,13.70116200, 1462385054302
UnsafeThread-2, 845056, 0.00000000, 0.00000000, 0.00000000, 0.00532600, 0.00000000, 0.31476400, 0.32203500,14.06028300, 1462385413475
UnsafeThread-2, 846080, 0.00000000, 0.00000000, 0.00000000, 0.00529100, 0.00000000, 0.23302800, 0.24015000,14.33743100, 1462385690664
UnsafeThread-2, 847104, 0.00000000, 0.00000000, 0.00000000, 0.00530900, 0.00000000, 0.26750200, 0.27485300,14.64944600, 1462386002729
UnsafeThread-2, 848128, 0.00000000, 0.00000000, 0.00000000, 0.00541900, 0.00000000, 0.27933900, 0.28643600,14.97203800, 1462386325363
UnsafeThread-2, 849152, 0.00000000, 0.00000000, 0.00000000, 0.00536000, 0.00000000, 0.23918800, 0.24632900,15.25429100, 1462386607662
UnsafeThread-2, 850176, 0.00000000, 0.00000000, 0.00000000, 0.00529200, 0.00000000, 0.23207500, 0.23904500,15.52898000, 1462386882399
UnsafeThread-2, 851200, 0.00000000, 0.00000000, 0.00000000, 0.00520000, 0.00000000, 0.24882600, 0.25579400,15.82072400, 1462387174182
UnsafeThread-2, 852224, 0.00000000, 0.00000000, 0.00000000, 0.00516400, 0.00000000, 0.22662000, 0.23366400,16.08981900, 1462387443338
UnsafeThread-2, 853248, 0.00000000, 0.00000000, 0.00000000, 0.00522400, 0.00000000, 0.21000800, 0.21689900,16.34227200, 1462387695832
UnsafeThread-2, 854272, 0.00000000, 0.00000000, 0.00000000, 0.00525400, 0.00000000, 0.22793100, 0.23477400,16.61251200, 1462387966115
UnsafeThread-2, 855296, 0.00000000, 0.00000000, 0.00000000, 0.00534300, 0.00000000, 0.27449200, 0.28149900,16.92954200, 1462388283192
UnsafeThread-2, 856320, 0.00000000, 0.00000000, 0.00000000, 0.00511000, 0.00000000, 0.25709600, 0.26406400,17.22967100, 1462388583362
UnsafeThread-2, 857344, 0.00000000, 0.00000000, 0.00000000, 0.00534300, 0.00000000, 0.23527400, 0.24240600,17.50804700, 1462388861780
UnsafeThread-2, 858368, 0.00000000, 0.00000000, 0.00000000, 0.00535300, 0.00000000, 0.26694200, 0.27386100,17.81782900, 1462389171612
UnsafeThread-2, 859392, 0.00000000, 0.00000000, 0.00000000, 0.00530000, 0.00000000, 0.32472900, 0.33196700,18.18559900, 1462389539434
UnsafeThread-2, 860416, 0.00000000, 0.00000000, 0.00000000, 0.00520400, 0.00000000, 0.23608200, 0.24323000,18.46478000, 1462389818662
UnsafeThread-2, 861440, 0.00000000, 0.00000000, 0.00000000, 0.00533400, 0.00000000, 0.29175500, 0.29884300,18.79939400, 1462390153319
UnsafeThread-2, 862464, 0.00000000, 0.00000000, 0.00000000, 0.00527500, 0.00000000, 0.26910700, 0.27585500,19.11048400, 1462390464445
UnsafeThread-2, 863488, 0.00000000, 0.00000000, 0.00000000, 0.00536300, 0.00000000, 0.27452700, 0.28152200,19.42794900, 1462390781956
UnsafeThread-2, 864512, 0.00000000, 0.00000000, 0.00000000, 0.00523700, 0.00000000, 0.25878000, 0.26559300,19.72918300, 1462391083223
UnsafeThread-2, 865536, 0.00000000, 0.00000000, 0.00000000, 0.00534300, 0.00000000, 0.33768700, 0.34474700,20.10979300, 1462391463874
UnsafeThread-2, 866560, 0.00000000, 0.00000000, 0.00000000, 0.00525900, 0.00000000, 0.35301300, 0.36006100,20.50571600, 1462391859850
UnsafeThread-2, 867584, 0.00000000, 0.00000000, 0.00000000, 0.00511100, 0.00000000, 0.26692900, 0.27390700,20.81544100, 1462392169629
UnsafeThread-2, 868608, 0.00000000, 0.00000000, 0.00000000, 0.00520900, 0.00000000, 0.26617100, 0.27314600,21.12418800, 1462392478428
UnsafeThread-2, 869632, 0.00000000, 0.00000000, 0.00000000, 0.00537900, 0.00000000, 0.29678600, 0.30388400,21.46406100, 1462392818353
UnsafeThread-2, 870656, 0.00000000, 0.00000000, 0.00000000, 0.00532600, 0.00000000, 0.28719800, 0.29436000,21.79443200, 1462393148779
UnsafeThread-2, 871680, 0.00000000, 0.00000000, 0.00000000, 0.00530000, 0.00000000, 0.26588000, 0.27305000,22.10326900, 1462393457669
UnsafeThread-2, 872704, 0.00000000, 0.00000000, 0.00000000, 0.00513300, 0.00000000, 0.31074100, 0.31787600,22.45699100, 1462393811433
UnsafeThread-2, 873728, 0.00000000, 0.00000000, 0.00000000, 0.00519300, 0.00000000, 0.24954900, 0.25667900,22.74928000, 1462394103763
UnsafeThread-2, 874752, 0.00000000, 0.00000000, 0.00000000, 0.00538500, 0.00000000, 0.28031400, 0.28742200,23.07358000, 1462394428101
UnsafeThread-2, 875776, 0.00000000, 0.00000000, 0.00000000, 0.00521200, 0.00000000, 0.27966100, 0.28669500,23.39615000, 1462394750716
UnsafeThread-2, 876800, 0.00000000, 0.00000000, 0.00000000, 0.00521400, 0.00000000, 0.29417400, 0.30120000,23.73332000, 1462395087928
UnsafeThread-2, 877824, 0.00000000, 0.00000000, 0.00000000, 0.00545400, 0.00000000, 0.28551000, 0.29262100,24.06163900, 1462395416303
UnsafeThread-2, 878848, 0.00000000, 0.00000000, 0.00000000, 0.00546100, 0.00000000, 0.30846700, 0.31559700,24.41289100, 1462395767611
UnsafeThread-2, 879872, 0.00000000, 0.00000000, 0.00000000, 0.00534200, 0.00000000, 0.25491000, 0.26213900,24.71078100, 1462396065550
UnsafeThread-2, 880896, 0.00000000, 0.00000000, 0.00000000, 0.00524100, 0.00000000, 0.29247400, 0.29948200,25.04586000, 1462396400679
UnsafeThread-2, 881920, 0.00000000, 0.00000000, 0.00000000, 0.00525600, 0.00000000, 0.21007700, 0.21705800,25.29868800, 1462396653550
UnsafeThread-2, 882944, 0.00000000, 0.00000000, 0.00000000, 0.00537200, 0.00000000, 0.28578200, 0.29283400,25.62722300, 1462396982141
UnsafeThread-2, 883968, 0.00000000, 0.00000000, 0.00000000, 0.00533000, 0.00000000, 0.24102300, 0.24806300,25.91089400, 1462397265865
UnsafeThread-2, 884992, 0.00000000, 0.00000000, 0.00000000, 0.00522300, 0.00000000, 0.30763100, 0.31462700,26.26131600, 1462397616333
UnsafeThread-2, 886016, 0.00000000, 0.00000000, 0.00000000, 0.00541800, 0.00000000, 0.24062700, 0.24770200,26.54490400, 1462397899978
UnsafeThread-2, 887040, 0.00000000, 0.00000000, 0.00000000, 0.00515000, 0.00000000, 0.27181800, 0.27891900,26.85966300, 1462398214786
UnsafeThread-2, 888064, 0.00000000, 0.00000000, 0.00000000, 0.00531800, 0.00000000, 0.20354900, 0.21068600,27.10611400, 1462398461288
UnsafeThread-2, 889088, 0.00000000, 0.00000000, 0.00000000, 0.00534600, 0.00000000, 0.26479200, 0.27174600,27.41345000, 1462398768667
UnsafeThread-2, 890112, 0.00000000, 0.00000000, 0.00000000, 0.00527300, 0.00000000, 0.31070500, 0.31778800,27.76708300, 1462399122347
UnsafeThread-2, 891136, 0.00000000, 0.00000000, 0.00000000, 0.00518400, 0.00000000, 0.28734500, 0.29455000,28.09730300, 1462399452605
UnsafeThread-2, 892160, 0.00000000, 0.00000000, 0.00000000, 0.00548600, 0.00000000, 0.28850200, 0.29561000,28.42855800, 1462399783908
UnsafeThread-2, 893184, 0.00000000, 0.00000000, 0.00000000, 0.00523200, 0.00000000, 0.26753000, 0.27483500,28.73921500, 1462400094597
UnsafeThread-2, 894208, 0.00000000, 0.00000000, 0.00000000, 0.00527100, 0.00000000, 0.34920000, 0.35638100,29.13144600, 1462400486870
UnsafeThread-2, 895232, 0.00000000, 0.00000000, 0.00000000, 0.00548600, 0.00000000, 0.25817500, 0.26523800,29.43239100, 1462400787861
UnsafeThread-2, 896256, 0.00000000, 0.00000000, 0.00000000, 0.00510800, 0.00000000, 0.30591600, 0.31311400,29.78136500, 1462401136879
UnsafeThread-2, 897280, 0.00000000, 0.00000000, 0.00000000, 0.00536700, 0.00000000, 0.22060000, 0.22785500,30.04468900, 1462401400241
UnsafeThread-2, 898304, 0.00000000, 0.00000000, 0.00000000, 0.00537800, 0.00000000, 0.21384700, 0.22080800,30.30104200, 1462401656653
UnsafeThread-2, 899328, 0.00000000, 0.00000000, 0.00000000, 0.00545100, 0.00000000, 0.30506400, 0.31225300,30.64909700, 1462402004764
UnsafeThread-2, 900352, 0.00000000, 0.00000000, 0.00000000, 0.00522200, 0.00000000, 0.29041900, 0.29754000,30.98214500, 1462402337861
UnsafeThread-2, 901376, 0.00000000, 0.00000000, 0.00000000, 0.00521300, 0.00000000, 0.23646500, 0.24351400,31.26132300, 1462402617087
UnsafeThread-2, 902400, 0.00000000, 0.00000000, 0.00000000, 0.00533200, 0.00000000, 0.29646000, 0.30360600,31.60082400, 1462402956639
UnsafeThread-2, 903424, 0.00000000, 0.00000000, 0.00000000, 0.00529400, 0.00000000, 0.21302000, 0.22016400,31.85654300, 1462403212394
UnsafeThread-2, 904448, 0.00000000, 0.00000000, 0.00000000, 0.00533400, 0.00000000, 0.26711300, 0.27414900,32.16633900, 1462403522221
UnsafeThread-2, 905472, 0.00000000, 0.00000000, 0.00000000, 0.00518300, 0.00000000, 0.19176700, 0.19861100,32.40019400, 1462403756132
UnsafeThread-2, 906496, 0.00000000, 0.00000000, 0.00000000, 0.00529400, 0.00000000, 0.29685800, 0.30397000,32.73977800, 1462404095760
UnsafeThread-2, 907520, 0.00000000, 0.00000000, 0.00000000, 0.00522000, 0.00000000, 0.28885500, 0.29617000,33.07183000, 1462404427859
UnsafeThread-2, 908544, 0.00000000, 0.00000000, 0.00000000, 0.00529700, 0.00000000, 0.29644200, 0.30359200,33.41117800, 1462404767256
UnsafeThread-2, 909568, 0.00000000, 0.00000000, 0.00000000, 0.00528600, 0.00000000, 0.26630000, 0.27348500,33.72029900, 1462405076422
