ThreadName, t_PayloadSize, t_NameLookup, t_AppConnect, t_Redirect, t_Connect, t_Pretransfer, t_Transfer, t_Total,t_OveralTotal, t_Timestamp
SafeThread-2, 512, 0.06726200, 0.06726200, 0.06726200, 0.00666500, 0.06726200, 0.13621100, 0.13632800, 1461344414221
SafeThread-2, 1024, 0.08127100, 0.08127100, 0.08127100, 0.00657800, 0.08127100, 0.18245000, 0.18259000, 1461344647550
SafeThread-2, 1536, 0.08862500, 0.08862500, 0.08862500, 0.00644500, 0.08862500, 0.25669000, 0.25680100, 1461344958876
SafeThread-2, 2048, 0.09432300, 0.09432300, 0.09432300, 0.00702600, 0.09432300, 0.27831200, 0.27841500, 1461345293374
SafeThread-2, 2560, 0.09588100, 0.09588100, 0.09588100, 0.00718800, 0.09588100, 0.25380200, 0.25391700, 1461345604065
SafeThread-2, 3072, 0.09556700, 0.09556700, 0.09556700, 0.00694000, 0.09556700, 0.30283700, 0.30295300, 1461345963812
SafeThread-2, 3584, 0.09621900, 0.09621900, 0.09621900, 0.00705700, 0.09621900, 0.28041900, 0.28052900, 1461346301517
SafeThread-2, 4096, 0.09621300, 0.09621300, 0.09621300, 0.00695800, 0.09621300, 0.44036700, 0.44046700, 1461346799319
SafeThread-2, 4608, 0.09562400, 0.09562400, 0.09562400, 0.00668500, 0.09562400, 0.25613500, 0.25625400, 1461347112707
SafeThread-2, 5120, 0.09691000, 0.09691000, 0.09691000, 0.00685300, 0.09691000, 0.44191200, 0.44202700, 1461347611829
SafeThread-2, 5632, 0.09548500, 0.09548500, 0.09548500, 0.00719600, 0.09548500, 0.41583600, 0.41596200, 1461348084491
SafeThread-2, 6144, 0.09522500, 0.09522500, 0.09522500, 0.00678400, 0.09522500, 0.53213900, 0.53225600, 1461348673392
SafeThread-2, 6656, 0.09665500, 0.09665500, 0.09665500, 0.00716700, 0.09665500, 0.54470100, 0.54482100, 1461349275899
SafeThread-2, 7168, 0.09512000, 0.09512000, 0.09512000, 0.00696500, 0.09512000, 0.50534800, 0.50546200, 1461349838096
SafeThread-2, 7680, 0.09500700, 0.09500700, 0.09500700, 0.00737600, 0.09500700, 0.62528100, 0.62540200, 1461350519881
SafeThread-2, 8192, 0.09406800, 0.09406800, 0.09406800, 0.00680900, 0.09406800, 0.60564000, 0.61297400, 1461351189691
SafeThread-2, 8704, 0.09550600, 0.09550600, 0.09550600, 0.00695600, 0.09550600, 0.35919600, 0.36618500, 1461351613141
SafeThread-2, 9216, 0.09706200, 0.09706200, 0.09706200, 0.00733000, 0.09706200, 0.44286100, 0.44989600, 1461352120917
SafeThread-2, 9728, 0.09590300, 0.09590300, 0.09590300, 0.00694800, 0.09590300, 0.46117500, 0.46811600, 1461352646565
SafeThread-2, 10240, 0.09589400, 0.09589400, 0.09589400, 0.00708700, 0.09589400, 0.48074900, 0.48776300, 1461353191641
SafeThread-2, 10752, 0.09550000, 0.09550000, 0.09550000, 0.00712500, 0.09550000, 0.46307700, 0.47023300, 1461353719180
SafeThread-2, 11264, 0.09633700, 0.09633700, 0.09633700, 0.00694800, 0.09633700, 0.34399800, 0.35111900, 1461354127947
SafeThread-2, 11776, 0.09611300, 0.09611300, 0.09611300, 0.00676700, 0.09611300, 0.42281500, 0.42969200, 1461354615052
SafeThread-2, 12288, 0.09619000, 0.09619000, 0.09619000, 0.00706800, 0.09619000, 0.46448100, 0.47157900, 1461355144141
SafeThread-2, 12800, 0.09529300, 0.09529300, 0.09529300, 0.00686600, 0.09529300, 0.49560100, 0.50232400, 1461355703480
SafeThread-2, 13312, 0.09592900, 0.09592900, 0.09592900, 0.00715300, 0.09592900, 0.48729600, 0.49444000, 1461356255335
