ThreadName, t_PayloadSize, t_NameLookup, t_AppConnect, t_Redirect, t_Connect, t_Pretransfer, t_Transfer, t_Total,t_OveralTotal, t_Timestamp
ThreadName, t_PayloadSize, t_NameLookup, t_AppConnect, t_Redirect, t_Connect, t_Pretransfer, t_Transfer, t_Total,t_OveralTotal, t_Timestamp
ThreadName, t_PayloadSize, t_NameLookup, t_AppConnect, t_Redirect, t_Connect, t_Pretransfer, t_Transfer, t_Total,t_OveralTotal, t_Timestamp
ThreadName, t_PayloadSize, t_NameLookup, t_AppConnect, t_Redirect, t_Connect, t_Pretransfer, t_Transfer, t_Total,t_OveralTotal, t_Timestamp
UnsafeThread-2, 140800, 0.00000000, 0.00000000, 0.00000000, 0.00746800, 0.00000000, 0.24342700, 0.25126900,0.30827400, 1461468755095
SafeThread-1, 115712, 0.09610100, 0.09610100, 0.09610100, 0.00703600, 0.09610100, 0.59388700, 0.61662800,0.67496400, 1461468829232
UnsafeThread-1, 141312, 0.00000000, 0.00000000, 0.00000000, 0.00710800, 0.00000000, 0.42124000, 0.42909100,0.48621300, 1461469057816
SafeThread-2, 117248, 0.09597300, 0.09597300, 0.09597300, 0.00738800, 0.09597300, 0.49305200, 0.51690700,0.57508000, 1461469171956
UnsafeThread-2, 141312, 0.00000000, 0.00000000, 0.00000000, 0.00741600, 0.00000000, 0.43735200, 0.44525100,0.50332800, 1461469258476
SafeThread-1, 116224, 0.09605600, 0.09605600, 0.09605600, 0.00703300, 0.09605600, 0.44562800, 0.46909500,0.52735200, 1461469356626
UnsafeThread-1, 141824, 0.00000000, 0.00000000, 0.00000000, 0.00739000, 0.00000000, 0.34087400, 0.34907600,0.40682900, 1461469464700
UnsafeThread-2, 141824, 0.00000000, 0.00000000, 0.00000000, 0.00741600, 0.00000000, 0.37313200, 0.38122400,0.43892200, 1461469697449
SafeThread-2, 117760, 0.09764700, 0.09764700, 0.09764700, 0.00759400, 0.09764700, 0.51114400, 0.53459000,0.59327000, 1461469765293
SafeThread-1, 116736, 0.09492700, 0.09492700, 0.09492700, 0.00689700, 0.09492700, 0.42915700, 0.45293600,0.51082800, 1461469867502
UnsafeThread-1, 142336, 0.00000000, 0.00000000, 0.00000000, 0.00741200, 0.00000000, 0.45638600, 0.46418800,0.52201000, 1461469986752
UnsafeThread-2, 142336, 0.00000000, 0.00000000, 0.00000000, 0.00733600, 0.00000000, 0.39122000, 0.39894000,0.45521400, 1461470152700
UnsafeThread-1, 142848, 0.00000000, 0.00000000, 0.00000000, 0.00724000, 0.00000000, 0.27683600, 0.28474800,0.34220300, 1461470329003
SafeThread-2, 118272, 0.09727600, 0.09727600, 0.09727600, 0.00702600, 0.09727600, 0.49753500, 0.52127200,0.57978400, 1461470345126
SafeThread-1, 117248, 0.09680700, 0.09680700, 0.09680700, 0.00700500, 0.09680700, 0.40044000, 0.42360400,0.48204700, 1461470349603
UnsafeThread-2, 142848, 0.00000000, 0.00000000, 0.00000000, 0.00743900, 0.00000000, 0.35957600, 0.36748000,0.42542100, 1461470578174
UnsafeThread-1, 143360, 0.00000000, 0.00000000, 0.00000000, 0.00765800, 0.00000000, 0.43954900, 0.44751000,0.50464000, 1461470833694
SafeThread-2, 118784, 0.09577100, 0.09577100, 0.09577100, 0.00714800, 0.09577100, 0.45960700, 0.48418200,0.54240100, 1461470887577
SafeThread-1, 117760, 0.09633100, 0.09633100, 0.09633100, 0.00668500, 0.09633100, 0.52682400, 0.55101100,0.60933000, 1461470958978
UnsafeThread-2, 143360, 0.00000000, 0.00000000, 0.00000000, 0.00736200, 0.00000000, 0.61347200, 0.62155700,0.68006400, 1461471258291
UnsafeThread-1, 143872, 0.00000000, 0.00000000, 0.00000000, 0.00766900, 0.00000000, 0.37278200, 0.38085900,0.43852900, 1461471272265
SafeThread-2, 119296, 0.09692600, 0.09692600, 0.09692600, 0.00733100, 0.09692600, 0.46022800, 0.48415400,0.54255500, 1461471430185
SafeThread-1, 118272, 0.09699200, 0.09699200, 0.09699200, 0.00709100, 0.09699200, 0.42882800, 0.45269100,0.51169700, 1461471470717
UnsafeThread-1, 144384, 0.00000000, 0.00000000, 0.00000000, 0.00752300, 0.00000000, 0.31079600, 0.31889600,0.37665500, 1461471648960
UnsafeThread-2, 143872, 0.00000000, 0.00000000, 0.00000000, 0.00748200, 0.00000000, 0.32516200, 0.33321600,0.39146700, 1461471649801
UnsafeThread-2, 144384, 0.00000000, 0.00000000, 0.00000000, 0.00789000, 0.00000000, 0.34154100, 0.34948400,0.40584200, 1461472055690
SafeThread-2, 119808, 0.09645300, 0.09645300, 0.09645300, 0.00741300, 0.09645300, 0.55018300, 0.57321700,0.63156200, 1461472061802
SafeThread-1, 118784, 0.09619500, 0.09619500, 0.09619500, 0.00715200, 0.09619500, 0.58129600, 0.60559200,0.66370000, 1461472134471
UnsafeThread-1, 144896, 0.00000000, 0.00000000, 0.00000000, 0.00752900, 0.00000000, 0.45915900, 0.46703200,0.52395400, 1461472172965
UnsafeThread-2, 144896, 0.00000000, 0.00000000, 0.00000000, 0.00745800, 0.00000000, 0.39081300, 0.39858000,0.45507100, 1461472510809
UnsafeThread-1, 145408, 0.00000000, 0.00000000, 0.00000000, 0.00729500, 0.00000000, 0.37525300, 0.38303900,0.44045000, 1461472613470
SafeThread-1, 119296, 0.09744400, 0.09744400, 0.09744400, 0.00744700, 0.09744400, 0.46317400, 0.48724700,0.54554500, 1461472680058
SafeThread-2, 120320, 0.09580900, 0.09580900, 0.09580900, 0.00681600, 0.09580900, 0.55801900, 0.58249700,0.64002600, 1461472701874
UnsafeThread-1, 145920, 0.00000000, 0.00000000, 0.00000000, 0.00736800, 0.00000000, 0.27615500, 0.28409000,0.34210100, 1461472955621
UnsafeThread-2, 145408, 0.00000000, 0.00000000, 0.00000000, 0.00754100, 0.00000000, 0.40662300, 0.41445700,0.47144400, 1461472982304
SafeThread-2, 120832, 0.09698000, 0.09698000, 0.09698000, 0.00723300, 0.09698000, 0.41454000, 0.43825500,0.49673200, 1461473198650
SafeThread-1, 119808, 0.09729000, 0.09729000, 0.09729000, 0.00698700, 0.09729000, 0.61242000, 0.63535600,0.69418400, 1461473374280
UnsafeThread-1, 146432, 0.00000000, 0.00000000, 0.00000000, 0.00793800, 0.00000000, 0.40813400, 0.41614400,0.47293800, 1461473428596
UnsafeThread-2, 145920, 0.00000000, 0.00000000, 0.00000000, 0.00768100, 0.00000000, 0.40636900, 0.41445600,0.47259300, 1461473454951
SafeThread-2, 121344, 0.09625300, 0.09625300, 0.09625300, 0.00726500, 0.09625300, 0.50025800, 0.52472300,0.58247600, 1461473781181
UnsafeThread-2, 146432, 0.00000000, 0.00000000, 0.00000000, 0.00737300, 0.00000000, 0.34306100, 0.35101700,0.40798400, 1461473862978
SafeThread-1, 120320, 0.09830400, 0.09830400, 0.09830400, 0.00707600, 0.09830400, 0.46631000, 0.49002800,0.54898000, 1461473923303
UnsafeThread-1, 146944, 0.00000000, 0.00000000, 0.00000000, 0.00736400, 0.00000000, 0.44503000, 0.45279300,0.50991800, 1461473938546
SafeThread-2, 121856, 0.09627200, 0.09627200, 0.09627200, 0.00742700, 0.09627200, 0.38693300, 0.41098000,0.46895200, 1461474250187
UnsafeThread-2, 146944, 0.00000000, 0.00000000, 0.00000000, 0.00741100, 0.00000000, 0.33151000, 0.33925400,0.39621400, 1461474259227
SafeThread-1, 120832, 0.09725400, 0.09725400, 0.09725400, 0.00711000, 0.09725400, 0.45568500, 0.47911100,0.53716300, 1461474460505
UnsafeThread-1, 147456, 0.00000000, 0.00000000, 0.00000000, 0.00733900, 0.00000000, 0.48061700, 0.48836000,0.54544300, 1461474484044
UnsafeThread-2, 147456, 0.00000000, 0.00000000, 0.00000000, 0.00750600, 0.00000000, 0.32932000, 0.33720600,0.39423400, 1461474653494
SafeThread-2, 122368, 0.09648100, 0.09648100, 0.09648100, 0.00710300, 0.09648100, 0.53371800, 0.55830700,0.61614300, 1461474866373
UnsafeThread-1, 147968, 0.00000000, 0.00000000, 0.00000000, 0.00734000, 0.00000000, 0.42597300, 0.43384600,0.49094600, 1461474975029
UnsafeThread-2, 147968, 0.00000000, 0.00000000, 0.00000000, 0.00736800, 0.00000000, 0.37776000, 0.38540700,0.44204000, 1461475095593
SafeThread-1, 121344, 0.09732100, 0.09732100, 0.09732100, 0.00736000, 0.09732100, 0.59699200, 0.62108100,0.67917800, 1461475139727
UnsafeThread-1, 148480, 0.00000000, 0.00000000, 0.00000000, 0.00723400, 0.00000000, 0.37602300, 0.38400200,0.44110300, 1461475416190
SafeThread-2, 122880, 0.09775400, 0.09775400, 0.09775400, 0.00722200, 0.09775400, 0.51623900, 0.54077200,0.59976100, 1461475466185
UnsafeThread-2, 148480, 0.00000000, 0.00000000, 0.00000000, 0.00759000, 0.00000000, 0.32936900, 0.33731500,0.39470400, 1461475490331
SafeThread-1, 121856, 0.09675900, 0.09675900, 0.09675900, 0.00723100, 0.09675900, 0.44825400, 0.47293900,0.53107900, 1461475670850
UnsafeThread-2, 148992, 0.00000000, 0.00000000, 0.00000000, 0.00759000, 0.00000000, 0.40765200, 0.41561600,0.47191000, 1461475962280
UnsafeThread-1, 148992, 0.00000000, 0.00000000, 0.00000000, 0.00736200, 0.00000000, 0.58373100, 0.59168300,0.64893800, 1461476065153
SafeThread-2, 123392, 0.09707400, 0.09707400, 0.09707400, 0.00745600, 0.09707400, 0.54483200, 0.56903900,0.62726400, 1461476093492
SafeThread-1, 122368, 0.09721100, 0.09721100, 0.09721100, 0.00727100, 0.09721100, 0.51192200, 0.53609600,0.59442400, 1461476265323
UnsafeThread-2, 149504, 0.00000000, 0.00000000, 0.00000000, 0.00734300, 0.00000000, 0.38931500, 0.39731800,0.45430300, 1461476416625
UnsafeThread-1, 149504, 0.00000000, 0.00000000, 0.00000000, 0.00748600, 0.00000000, 0.37275200, 0.38073600,0.43784400, 1461476503029
SafeThread-2, 123904, 0.09669800, 0.09669800, 0.09669800, 0.00731800, 0.09669800, 0.54472300, 0.56902700,0.62743700, 1461476720984
UnsafeThread-2, 150016, 0.00000000, 0.00000000, 0.00000000, 0.00758500, 0.00000000, 0.32376200, 0.33171200,0.38926000, 1461476805942
SafeThread-1, 122880, 0.09590400, 0.09590400, 0.09590400, 0.00697800, 0.09590400, 0.52615400, 0.55049800,0.60851100, 1461476873879
UnsafeThread-1, 150016, 0.00000000, 0.00000000, 0.00000000, 0.00768300, 0.00000000, 0.44184400, 0.44981400,0.50647900, 1461477009550
SafeThread-2, 124416, 0.09743700, 0.09743700, 0.09743700, 0.00734400, 0.09743700, 0.39788200, 0.42256600,0.48111200, 1461477202126
UnsafeThread-2, 150528, 0.00000000, 0.00000000, 0.00000000, 0.00750900, 0.00000000, 0.37616000, 0.38397700,0.44084000, 1461477246815
UnsafeThread-1, 150528, 0.00000000, 0.00000000, 0.00000000, 0.00714000, 0.00000000, 0.31024400, 0.31803400,0.37587600, 1461477385467
SafeThread-1, 123392, 0.09720600, 0.09720600, 0.09720600, 0.00701800, 0.09720600, 0.54695000, 0.57120200,0.62997100, 1461477503891
UnsafeThread-2, 151040, 0.00000000, 0.00000000, 0.00000000, 0.00747800, 0.00000000, 0.36040900, 0.36834600,0.42575600, 1461477672621
SafeThread-2, 124928, 0.09680300, 0.09680300, 0.09680300, 0.00710900, 0.09680300, 0.48128400, 0.50592600,0.56417100, 1461477766343
UnsafeThread-1, 151040, 0.00000000, 0.00000000, 0.00000000, 0.00743500, 0.00000000, 0.35940100, 0.36714200,0.42505000, 1461477810564
SafeThread-1, 123904, 0.09615200, 0.09615200, 0.09615200, 0.00737500, 0.09615200, 0.49617000, 0.52055400,0.57881100, 1461478082757
UnsafeThread-2, 151552, 0.00000000, 0.00000000, 0.00000000, 0.00738200, 0.00000000, 0.39223200, 0.40011400,0.45704700, 1461478129714
UnsafeThread-1, 151552, 0.00000000, 0.00000000, 0.00000000, 0.00774800, 0.00000000, 0.42610900, 0.43406100,0.49207800, 1461478302695
SafeThread-2, 125440, 0.09693000, 0.09693000, 0.09693000, 0.00725300, 0.09693000, 0.51376000, 0.53767000,0.59613000, 1461478362522
UnsafeThread-2, 152064, 0.00000000, 0.00000000, 0.00000000, 0.00772100, 0.00000000, 0.42425500, 0.43244700,0.49013000, 1461478619896
SafeThread-1, 124416, 0.09544100, 0.09544100, 0.09544100, 0.00730100, 0.09544100, 0.52836500, 0.55340900,0.61106100, 1461478693873
UnsafeThread-1, 152064, 0.00000000, 0.00000000, 0.00000000, 0.00767700, 0.00000000, 0.47257500, 0.48035000,0.53676400, 1461478839506
SafeThread-2, 125952, 0.09641300, 0.09641300, 0.09641300, 0.00731200, 0.09641300, 0.43288700, 0.45787800,0.51597800, 1461478878570
UnsafeThread-2, 152576, 0.00000000, 0.00000000, 0.00000000, 0.00752100, 0.00000000, 0.40623900, 0.41413700,0.47216100, 1461479092120
UnsafeThread-1, 152576, 0.00000000, 0.00000000, 0.00000000, 0.00706200, 0.00000000, 0.39025400, 0.39797300,0.45508300, 1461479294629
SafeThread-1, 124928, 0.09890600, 0.09890600, 0.09890600, 0.00747600, 0.09890600, 0.59025100, 0.61491000,0.67433800, 1461479368270
SafeThread-2, 126464, 0.09608300, 0.09608300, 0.09608300, 0.00691800, 0.09608300, 0.40981400, 0.43569700,0.49389600, 1461479372510
UnsafeThread-2, 153088, 0.00000000, 0.00000000, 0.00000000, 0.00760700, 0.00000000, 0.35728400, 0.36531600,0.42260100, 1461479514765
UnsafeThread-2, 153600, 0.00000000, 0.00000000, 0.00000000, 0.00717400, 0.00000000, 0.32328600, 0.33124600,0.38814200, 1461479902943
UnsafeThread-1, 153088, 0.00000000, 0.00000000, 0.00000000, 0.00799900, 0.00000000, 0.61564800, 0.62385200,0.68161800, 1461479976293
SafeThread-1, 125440, 0.09602500, 0.09602500, 0.09602500, 0.00706700, 0.09602500, 0.52584500, 0.55049000,0.60879700, 1461479977117
SafeThread-2, 126976, 0.09665300, 0.09665300, 0.09665300, 0.00706000, 0.09665300, 0.57334500, 0.59915300,0.65773300, 1461480030292
UnsafeThread-1, 153600, 0.00000000, 0.00000000, 0.00000000, 0.00772800, 0.00000000, 0.30965300, 0.31743500,0.37498300, 1461480351326
UnsafeThread-2, 154112, 0.00000000, 0.00000000, 0.00000000, 0.00715300, 0.00000000, 0.38790700, 0.39582200,0.45370100, 1461480356687
SafeThread-1, 125952, 0.09669200, 0.09669200, 0.09669200, 0.00698400, 0.09669200, 0.41498500, 0.43968200,0.49856200, 1461480475719
SafeThread-2, 127488, 0.09741700, 0.09741700, 0.09741700, 0.00715900, 0.09741700, 0.49835800, 0.52286000,0.58163700, 1461480611971
UnsafeThread-1, 154112, 0.00000000, 0.00000000, 0.00000000, 0.00747800, 0.00000000, 0.24414700, 0.25243700,0.31001400, 1461480661382
UnsafeThread-2, 154624, 0.00000000, 0.00000000, 0.00000000, 0.00731700, 0.00000000, 0.52041200, 0.52826900,0.58554000, 1461480942279
SafeThread-1, 126464, 0.09705400, 0.09705400, 0.09705400, 0.00712800, 0.09705400, 0.47731800, 0.50260500,0.56057700, 1461481036354
UnsafeThread-1, 154624, 0.00000000, 0.00000000, 0.00000000, 0.00730700, 0.00000000, 0.43919600, 0.44710300,0.50316800, 1461481164597
SafeThread-2, 128000, 0.09629100, 0.09629100, 0.09629100, 0.00712500, 0.09629100, 0.63871800, 0.66414400,0.72252900, 1461481334548
UnsafeThread-2, 155136, 0.00000000, 0.00000000, 0.00000000, 0.00772400, 0.00000000, 0.41884000, 0.42679100,0.48400200, 1461481426323
SafeThread-1, 126976, 0.09629200, 0.09629200, 0.09629200, 0.00731900, 0.09629200, 0.45742600, 0.48305900,0.54102800, 1461481577428
UnsafeThread-1, 155136, 0.00000000, 0.00000000, 0.00000000, 0.00753300, 0.00000000, 0.40394900, 0.41193500,0.46873600, 1461481633372
SafeThread-2, 128512, 0.09686400, 0.09686400, 0.09686400, 0.00726900, 0.09686400, 0.37802800, 0.40347000,0.46165800, 1461481796264
UnsafeThread-2, 155648, 0.00000000, 0.00000000, 0.00000000, 0.00753900, 0.00000000, 0.37135800, 0.37931300,0.43601900, 1461481862393
UnsafeThread-1, 155648, 0.00000000, 0.00000000, 0.00000000, 0.00777500, 0.00000000, 0.37227700, 0.38025000,0.43683400, 1461482070257
SafeThread-1, 127488, 0.09710300, 0.09710300, 0.09710300, 0.00702800, 0.09710300, 0.55674900, 0.58239800,0.64133700, 1461482218809
UnsafeThread-2, 156160, 0.00000000, 0.00000000, 0.00000000, 0.00732100, 0.00000000, 0.37472100, 0.38277100,0.43993000, 1461482302364
SafeThread-2, 129024, 0.09725600, 0.09725600, 0.09725600, 0.00734900, 0.09725600, 0.46333900, 0.48875700,0.54710500, 1461482343425
UnsafeThread-1, 156160, 0.00000000, 0.00000000, 0.00000000, 0.00760600, 0.00000000, 0.39243900, 0.40022300,0.45714800, 1461482527452
UnsafeThread-2, 156672, 0.00000000, 0.00000000, 0.00000000, 0.00750000, 0.00000000, 0.34634600, 0.35406700,0.41128900, 1461482713696
SafeThread-1, 128000, 0.09734900, 0.09734900, 0.09734900, 0.00720400, 0.09734900, 0.45097000, 0.47594500,0.53452000, 1461482753381
SafeThread-2, 129536, 0.09762900, 0.09762900, 0.09762900, 0.00710000, 0.09762900, 0.43441100, 0.45900100,0.51809600, 1461482861563
UnsafeThread-1, 156672, 0.00000000, 0.00000000, 0.00000000, 0.00761500, 0.00000000, 0.40875000, 0.41672800,0.47379300, 1461483001283
UnsafeThread-2, 157184, 0.00000000, 0.00000000, 0.00000000, 0.00779100, 0.00000000, 0.49093700, 0.49894300,0.55651100, 1461483270253
UnsafeThread-1, 157184, 0.00000000, 0.00000000, 0.00000000, 0.00761500, 0.00000000, 0.30798500, 0.31596000,0.37324300, 1461483374569
SafeThread-1, 128512, 0.09604400, 0.09604400, 0.09604400, 0.00722700, 0.09604400, 0.56052500, 0.58532300,0.64344100, 1461483396872
SafeThread-2, 130048, 0.09621900, 0.09621900, 0.09621900, 0.00716500, 0.09621900, 0.47919800, 0.50420000,0.56234200, 1461483423954
UnsafeThread-2, 157696, 0.00000000, 0.00000000, 0.00000000, 0.00769900, 0.00000000, 0.34552200, 0.35328900,0.41082100, 1461483681110
UnsafeThread-1, 157696, 0.00000000, 0.00000000, 0.00000000, 0.00763100, 0.00000000, 0.32994800, 0.33788000,0.39514000, 1461483769749
SafeThread-1, 129024, 0.09669300, 0.09669300, 0.09669300, 0.00721800, 0.09669300, 0.43376100, 0.45848100,0.51653900, 1461483913453
SafeThread-2, 130560, 0.09650000, 0.09650000, 0.09650000, 0.00719900, 0.09650000, 0.54773700, 0.57375500,0.63224200, 1461484056233
UnsafeThread-2, 158208, 0.00000000, 0.00000000, 0.00000000, 0.00767800, 0.00000000, 0.34475700, 0.35250200,0.40943300, 1461484090585
UnsafeThread-1, 158208, 0.00000000, 0.00000000, 0.00000000, 0.00749600, 0.00000000, 0.56182000, 0.56961300,0.62686300, 1461484396677
UnsafeThread-2, 158720, 0.00000000, 0.00000000, 0.00000000, 0.00773900, 0.00000000, 0.24837300, 0.25632200,0.31307500, 1461484403703
SafeThread-1, 129536, 0.09682000, 0.09682000, 0.09682000, 0.00702000, 0.09682000, 0.41829000, 0.44354100,0.50234800, 1461484415848
SafeThread-2, 131072, 0.09587900, 0.09587900, 0.09587900, 0.00720500, 0.09587900, 0.50197300, 0.52641900,0.58455300, 1461484640829
UnsafeThread-2, 159232, 0.00000000, 0.00000000, 0.00000000, 0.00757500, 0.00000000, 0.37773000, 0.38582400,0.44231500, 1461484846057
UnsafeThread-1, 158720, 0.00000000, 0.00000000, 0.00000000, 0.00763500, 0.00000000, 0.44332900, 0.45137400,0.50936700, 1461484906093
SafeThread-1, 130048, 0.09548000, 0.09548000, 0.09548000, 0.00712100, 0.09548000, 0.48169400, 0.50704900,0.56510100, 1461484980999
SafeThread-2, 131584, 0.09671900, 0.09671900, 0.09671900, 0.00708700, 0.09671900, 0.52881800, 0.55473800,0.61320600, 1461485254084
UnsafeThread-2, 159744, 0.00000000, 0.00000000, 0.00000000, 0.00767500, 0.00000000, 0.43723800, 0.44535800,0.50208100, 1461485348191
UnsafeThread-1, 159232, 0.00000000, 0.00000000, 0.00000000, 0.00754800, 0.00000000, 0.46904000, 0.47721200,0.53504100, 1461485441185
SafeThread-1, 130560, 0.09621000, 0.09621000, 0.09621000, 0.00716100, 0.09621000, 0.59088100, 0.61687400,0.67491300, 1461485655958
UnsafeThread-2, 160256, 0.00000000, 0.00000000, 0.00000000, 0.00729200, 0.00000000, 0.42069500, 0.42884100,0.48622000, 1461485834459
SafeThread-2, 132096, 0.09641900, 0.09641900, 0.09641900, 0.00713000, 0.09641900, 0.52577900, 0.55171700,0.60993900, 1461485864069
UnsafeThread-1, 159744, 0.00000000, 0.00000000, 0.00000000, 0.00735100, 0.00000000, 0.43744800, 0.44550200,0.50236300, 1461485943588
SafeThread-1, 131072, 0.09641500, 0.09641500, 0.09641500, 0.00710900, 0.09641500, 0.49420400, 0.52009600,0.57829900, 1461486234317
UnsafeThread-2, 160768, 0.00000000, 0.00000000, 0.00000000, 0.00756700, 0.00000000, 0.38738000, 0.39543200,0.45243900, 1461486286950
SafeThread-2, 132608, 0.09579600, 0.09579600, 0.09579600, 0.00724100, 0.09579600, 0.49399800, 0.52083400,0.57896300, 1461486443080
UnsafeThread-1, 160256, 0.00000000, 0.00000000, 0.00000000, 0.00765000, 0.00000000, 0.48640200, 0.49454800,0.55281500, 1461486496444
UnsafeThread-2, 161280, 0.00000000, 0.00000000, 0.00000000, 0.00771000, 0.00000000, 0.37490500, 0.38307600,0.44067400, 1461486727670
SafeThread-1, 131584, 0.09478100, 0.09478100, 0.09478100, 0.00720100, 0.09478100, 0.54204000, 0.56772000,0.62502100, 1461486859396
UnsafeThread-1, 160768, 0.00000000, 0.00000000, 0.00000000, 0.00756100, 0.00000000, 0.37734700, 0.38534200,0.44261500, 1461486939099
SafeThread-2, 133120, 0.09702000, 0.09702000, 0.09702000, 0.00717200, 0.09702000, 0.49692900, 0.52254500,0.58085500, 1461487023982
UnsafeThread-2, 161792, 0.00000000, 0.00000000, 0.00000000, 0.00739000, 0.00000000, 0.36102800, 0.36922300,0.42720000, 1461487154930
SafeThread-1, 132096, 0.09714300, 0.09714300, 0.09714300, 0.00727700, 0.09714300, 0.46484400, 0.49089300,0.54913700, 1461487408571
UnsafeThread-1, 161280, 0.00000000, 0.00000000, 0.00000000, 0.00740600, 0.00000000, 0.44017700, 0.44829800,0.50457200, 1461487443721
UnsafeThread-2, 162304, 0.00000000, 0.00000000, 0.00000000, 0.00765800, 0.00000000, 0.42253900, 0.43065100,0.48663800, 1461487641612
SafeThread-2, 133632, 0.09694700, 0.09694700, 0.09694700, 0.00759700, 0.09694700, 0.54252300, 0.56967000,0.62785700, 1461487651885
UnsafeThread-1, 161792, 0.00000000, 0.00000000, 0.00000000, 0.00772700, 0.00000000, 0.45408500, 0.46225400,0.51951000, 1461487963294
UnsafeThread-2, 162816, 0.00000000, 0.00000000, 0.00000000, 0.00770600, 0.00000000, 0.27678900, 0.28471300,0.34150700, 1461487983161
SafeThread-1, 132608, 0.09728700, 0.09728700, 0.09728700, 0.00685900, 0.09728700, 0.56164800, 0.58753700,0.64599900, 1461488054622
SafeThread-2, 134144, 0.09700500, 0.09700500, 0.09700500, 0.00713800, 0.09700500, 0.54425800, 0.57040100,0.62909200, 1461488281029
UnsafeThread-1, 162304, 0.00000000, 0.00000000, 0.00000000, 0.00763900, 0.00000000, 0.34114300, 0.34939800,0.40725700, 1461488370601
UnsafeThread-2, 163328, 0.00000000, 0.00000000, 0.00000000, 0.00786700, 0.00000000, 0.47082800, 0.47888700,0.53548700, 1461488518707
SafeThread-1, 133120, 0.09671700, 0.09671700, 0.09671700, 0.00732000, 0.09671700, 0.46058800, 0.48718900,0.54553600, 1461488600198
SafeThread-2, 134656, 0.09735000, 0.09735000, 0.09735000, 0.00738400, 0.09735000, 0.50995800, 0.53668300,0.59521500, 1461488876293
UnsafeThread-2, 163840, 0.00000000, 0.00000000, 0.00000000, 0.00756000, 0.00000000, 0.35633200, 0.36438300,0.42128400, 1461488940038
UnsafeThread-1, 162816, 0.00000000, 0.00000000, 0.00000000, 0.00742300, 0.00000000, 0.59701200, 0.60500800,0.66129100, 1461489031932
SafeThread-1, 133632, 0.09700800, 0.09700800, 0.09700800, 0.00697700, 0.09700800, 0.54254400, 0.56858200,0.62712600, 1461489227371
UnsafeThread-2, 164352, 0.00000000, 0.00000000, 0.00000000, 0.00743500, 0.00000000, 0.43499500, 0.44314500,0.50036300, 1461489440452
SafeThread-2, 135168, 0.09732500, 0.09732500, 0.09732500, 0.00719500, 0.09732500, 0.54070700, 0.56729700,0.62592900, 1461489502266
UnsafeThread-1, 163328, 0.00000000, 0.00000000, 0.00000000, 0.00759200, 0.00000000, 0.43648500, 0.44480100,0.50272400, 1461489534701
SafeThread-1, 134144, 0.09708300, 0.09708300, 0.09708300, 0.00736300, 0.09708300, 0.42660500, 0.45260800,0.51129000, 1461489738711
UnsafeThread-2, 164864, 0.00000000, 0.00000000, 0.00000000, 0.00760700, 0.00000000, 0.37297000, 0.38109000,0.43940400, 1461489879897
SafeThread-2, 135680, 0.09711000, 0.09711000, 0.09711000, 0.00741900, 0.09711000, 0.39780800, 0.42455700,0.48311700, 1461489985425
UnsafeThread-1, 163840, 0.00000000, 0.00000000, 0.00000000, 0.00753500, 0.00000000, 0.40393900, 0.41205100,0.46972900, 1461490004479
SafeThread-1, 134656, 0.09706800, 0.09706800, 0.09706800, 0.00704400, 0.09706800, 0.49085400, 0.51744300,0.57572400, 1461490314473
UnsafeThread-2, 165376, 0.00000000, 0.00000000, 0.00000000, 0.00749300, 0.00000000, 0.45012300, 0.45829700,0.51641800, 1461490396367
UnsafeThread-1, 164352, 0.00000000, 0.00000000, 0.00000000, 0.00773800, 0.00000000, 0.40031300, 0.40859500,0.46590600, 1461490470429
SafeThread-2, 136192, 0.09576600, 0.09576600, 0.09576600, 0.00701000, 0.09576600, 0.58490100, 0.61137600,0.66964700, 1461490655115
SafeThread-1, 135168, 0.09860900, 0.09860900, 0.09860900, 0.00731900, 0.09860900, 0.42875700, 0.45571600,0.51543000, 1461490829953
UnsafeThread-2, 165888, 0.00000000, 0.00000000, 0.00000000, 0.00790300, 0.00000000, 0.37377900, 0.38166400,0.43943000, 1461490835848
UnsafeThread-1, 164864, 0.00000000, 0.00000000, 0.00000000, 0.00757700, 0.00000000, 0.34156100, 0.34951800,0.40761400, 1461490878083
SafeThread-2, 136704, 0.09739400, 0.09739400, 0.09739400, 0.00696300, 0.09739400, 0.34905400, 0.37547300,0.43432800, 1461491089485
UnsafeThread-2, 166400, 0.00000000, 0.00000000, 0.00000000, 0.00744000, 0.00000000, 0.35747800, 0.36577200,0.42367600, 1461491259568
UnsafeThread-1, 165376, 0.00000000, 0.00000000, 0.00000000, 0.00745000, 0.00000000, 0.40596900, 0.41415100,0.47187100, 1461491350003
SafeThread-1, 135680, 0.09810800, 0.09810800, 0.09810800, 0.00721700, 0.09810800, 0.47622500, 0.50272100,0.56211900, 1461491392127
SafeThread-2, 137216, 0.09679300, 0.09679300, 0.09679300, 0.00725100, 0.09679300, 0.47885000, 0.50577600,0.56434700, 1461491653872
UnsafeThread-2, 166912, 0.00000000, 0.00000000, 0.00000000, 0.00742900, 0.00000000, 0.37284000, 0.38083000,0.43811100, 1461491697735
UnsafeThread-1, 165888, 0.00000000, 0.00000000, 0.00000000, 0.00741600, 0.00000000, 0.46940800, 0.47742900,0.53427600, 1461491884319
SafeThread-1, 136192, 0.09724300, 0.09724300, 0.09724300, 0.00757300, 0.09724300, 0.45801400, 0.48488300,0.54349700, 1461491935663
