ThreadName, t_PayloadSize, t_NameLookup, t_AppConnect, t_Redirect, t_Connect, t_Pretransfer, t_Transfer, t_Total,t_OveralTotal, t_Timestamp
UnsafeThread-2, 512, 0.00000000, 0.00000000, 0.00000000, 0.00689500, 0.00000000, 0.06734400, 0.06754000, 1461344343921
UnsafeThread-2, 1024, 0.00000000, 0.00000000, 0.00000000, 0.00697900, 0.00000000, 0.09110900, 0.09130200, 1461344481651
UnsafeThread-2, 1536, 0.00000000, 0.00000000, 0.00000000, 0.00687400, 0.00000000, 0.09189600, 0.09212200, 1461344624543
UnsafeThread-2, 2048, 0.00000000, 0.00000000, 0.00000000, 0.00675400, 0.00000000, 0.14329900, 0.14350600, 1461344821220
UnsafeThread-2, 2560, 0.00000000, 0.00000000, 0.00000000, 0.00696400, 0.00000000, 0.15089600, 0.15110800, 1461345026630
UnsafeThread-2, 3072, 0.00000000, 0.00000000, 0.00000000, 0.00690600, 0.00000000, 0.13003200, 0.13024500, 1461345212024
UnsafeThread-2, 3584, 0.00000000, 0.00000000, 0.00000000, 0.00695300, 0.00000000, 0.18075800, 0.18096500, 1461345449914
UnsafeThread-2, 4096, 0.00000000, 0.00000000, 0.00000000, 0.00708300, 0.00000000, 0.24296500, 0.24316200, 1461345749702
UnsafeThread-2, 4608, 0.00000000, 0.00000000, 0.00000000, 0.00680600, 0.00000000, 0.24545900, 0.24566900, 1461346051559
UnsafeThread-2, 5120, 0.00000000, 0.00000000, 0.00000000, 0.00699600, 0.00000000, 0.33015100, 0.33036600, 1461346439203
UnsafeThread-2, 5632, 0.00000000, 0.00000000, 0.00000000, 0.00685400, 0.00000000, 0.33152200, 0.33172700, 1461346827899
UnsafeThread-2, 6144, 0.00000000, 0.00000000, 0.00000000, 0.00691400, 0.00000000, 0.28169900, 0.28191200, 1461347165675
UnsafeThread-2, 6656, 0.00000000, 0.00000000, 0.00000000, 0.00692900, 0.00000000, 0.36359900, 0.36382200, 1461347585378
UnsafeThread-2, 7168, 0.00000000, 0.00000000, 0.00000000, 0.00696700, 0.00000000, 0.35093400, 0.35114100, 1461347992061
UnsafeThread-2, 7680, 0.00000000, 0.00000000, 0.00000000, 0.00721300, 0.00000000, 0.30817900, 0.30839700, 1461348357143
UnsafeThread-2, 8192, 0.00000000, 0.00000000, 0.00000000, 0.00708200, 0.00000000, 0.33410300, 0.34103000, 1461348754592
UnsafeThread-2, 8704, 0.00000000, 0.00000000, 0.00000000, 0.00690100, 0.00000000, 0.38334100, 0.39006400, 1461349201008
UnsafeThread-2, 9216, 0.00000000, 0.00000000, 0.00000000, 0.00765800, 0.00000000, 0.45484200, 0.46161800, 1461349719199
UnsafeThread-2, 9728, 0.00000000, 0.00000000, 0.00000000, 0.00731800, 0.00000000, 0.38848400, 0.39523600, 1461350170718
UnsafeThread-2, 10240, 0.00000000, 0.00000000, 0.00000000, 0.00755000, 0.00000000, 0.50063100, 0.50749000, 1461350734101
UnsafeThread-2, 10752, 0.00000000, 0.00000000, 0.00000000, 0.00713300, 0.00000000, 0.48081400, 0.48750600, 1461351278266
UnsafeThread-2, 11264, 0.00000000, 0.00000000, 0.00000000, 0.00695900, 0.00000000, 0.43220000, 0.43903800, 1461351774264
UnsafeThread-2, 11776, 0.00000000, 0.00000000, 0.00000000, 0.00729600, 0.00000000, 0.49537200, 0.50223300, 1461352333639
UnsafeThread-2, 12288, 0.00000000, 0.00000000, 0.00000000, 0.00683800, 0.00000000, 0.37831500, 0.38517700, 1461352774717
UnsafeThread-2, 12800, 0.00000000, 0.00000000, 0.00000000, 0.00717800, 0.00000000, 0.31632200, 0.32313100, 1461353154839
UnsafeThread-2, 13312, 0.00000000, 0.00000000, 0.00000000, 0.00705800, 0.00000000, 0.40715300, 0.41415400, 1461353626669
UnsafeThread-2, 13824, 0.00000000, 0.00000000, 0.00000000, 0.00751300, 0.00000000, 0.33353400, 0.34036700, 1461354023189
