SESSION:	SafeThread
NO PAGES:	2
	Accuracy Level:1
		PAGE: 10.5.1.42/get_response?size=80			 TIME:48690.0

	Accuracy Level:37
		PAGE: 10.5.1.42/get_response?size=100			 TIME:48925.0
		PAGE: 10.5.1.42/get_response?size=80			 TIME:49140.0

	Accuracy Level:38
		PAGE: 10.5.1.42/get_response?size=100			 TIME:49428.0
		PAGE: 10.5.1.42/get_response?size=80			 TIME:49760.0

	Accuracy Level:39
		PAGE: 10.5.1.42/get_response?size=100			 TIME:49965.0
		PAGE: 10.5.1.42/get_response?size=80			 TIME:50241.0

	Accuracy Level:40
		PAGE: 10.5.1.42/get_response?size=100			 TIME:50506.0
		PAGE: 10.5.1.42/get_response?size=80			 TIME:50769.0

SafeThread			1.26937500
