UnsafeThread-1, 32, 0.0070, 0.1677, 0.1678,
UnsafeThread-1, 64, 0.0067, 0.1136, 0.1138,
UnsafeThread-1, 96, 0.0068, 0.0790, 0.0792,
UnsafeThread-1, 128, 0.0072, 0.1466, 0.1468,
UnsafeThread-1, 160, 0.0065, 0.1735, 0.1738,
UnsafeThread-1, 192, 0.0069, 0.0578, 0.0581,
UnsafeThread-1, 224, 0.0066, 0.1091, 0.1092,
UnsafeThread-1, 256, 0.0069, 0.1588, 0.1591,
UnsafeThread-1, 288, 0.0062, 0.1891, 0.1893,
UnsafeThread-1, 320, 0.0067, 0.1393, 0.1395,
UnsafeThread-1, 352, 0.0063, 0.1419, 0.1421,
UnsafeThread-1, 384, 0.0069, 0.1449, 0.1451,
UnsafeThread-1, 416, 0.0066, 0.2049, 0.2052,
UnsafeThread-1, 448, 0.0076, 0.2584, 0.2586,
UnsafeThread-1, 480, 0.0070, 0.1798, 0.1800,
UnsafeThread-1, 512, 0.0073, 0.1832, 0.1834,
UnsafeThread-1, 544, 0.0076, 0.2112, 0.2114,
UnsafeThread-1, 576, 0.0068, 0.3337, 0.3339,
UnsafeThread-1, 608, 0.0067, 0.1615, 0.1617,
UnsafeThread-1, 640, 0.0078, 0.2906, 0.2909,
UnsafeThread-1, 672, 0.0065, 0.0991, 0.0994,
UnsafeThread-1, 704, 0.0063, 0.1353, 0.1355,
UnsafeThread-1, 736, 0.0072, 0.2333, 0.2335,
UnsafeThread-1, 768, 0.0065, 0.2032, 0.2034,
UnsafeThread-1, 800, 0.0075, 0.1719, 0.1722,
UnsafeThread-1, 832, 0.0072, 0.1028, 0.1030,
UnsafeThread-1, 864, 0.0070, 0.2791, 0.2794,
UnsafeThread-1, 896, 0.0067, 0.3664, 0.3666,
UnsafeThread-1, 928, 0.0073, 0.3598, 0.3600,
UnsafeThread-1, 960, 0.0069, 0.2546, 0.2548,
UnsafeThread-1, 992, 0.0072, 0.1431, 0.1432,
UnsafeThread-1, 1024, 0.0067, 0.2252, 0.2255,
UnsafeThread-1, 1056, 0.0067, 0.2655, 0.2657,
UnsafeThread-1, 1088, 0.0076, 0.1483, 0.1485,
UnsafeThread-1, 1120, 0.0070, 0.0685, 0.0688,
UnsafeThread-1, 1152, 0.0070, 0.1122, 0.1124,
UnsafeThread-1, 1184, 0.0076, 0.1544, 0.1545,
UnsafeThread-1, 1216, 0.0068, 0.2810, 0.2813,
UnsafeThread-1, 1248, 0.0065, 0.2405, 0.2407,
UnsafeThread-1, 1280, 0.0070, 0.1563, 0.1565,
UnsafeThread-1, 1312, 0.0072, 0.1545, 0.1548,
UnsafeThread-1, 1344, 0.0072, 0.2985, 0.2987,
UnsafeThread-1, 1376, 0.0072, 0.2131, 0.2133,
UnsafeThread-1, 1408, 0.0065, 0.0687, 0.0688,
UnsafeThread-1, 1440, 0.0068, 0.1658, 0.1661,
UnsafeThread-1, 1472, 0.0069, 0.3250, 0.3253,
UnsafeThread-1, 1504, 0.0070, 0.2187, 0.2189,
UnsafeThread-1, 1536, 0.0076, 0.3263, 0.3265,
UnsafeThread-1, 1568, 0.0069, 0.2804, 0.2806,
UnsafeThread-1, 1600, 0.0069, 0.3393, 0.3395,
UnsafeThread-1, 1632, 0.0076, 0.3496, 0.3499,
UnsafeThread-1, 1664, 0.0069, 0.2974, 0.2976,
