SESSION:	UnsafeThread
NO PAGES:	2
	Accuracy Level:1
		PAGE: 10.5.1.42/get_response?size=80			 TIME:37427.0

	Accuracy Level:37
		PAGE: 10.5.1.42/get_response?size=100			 TIME:37554.0
		PAGE: 10.5.1.42/get_response?size=80			 TIME:37689.0

	Accuracy Level:38
		PAGE: 10.5.1.42/get_response?size=100			 TIME:37808.0
		PAGE: 10.5.1.42/get_response?size=80			 TIME:37945.0

	Accuracy Level:39
		PAGE: 10.5.1.42/get_response?size=100			 TIME:38043.0
		PAGE: 10.5.1.42/get_response?size=80			 TIME:38152.0

	Accuracy Level:40
		PAGE: 10.5.1.42/get_response?size=100			 TIME:38265.0
		PAGE: 10.5.1.42/get_response?size=80			 TIME:38403.0

UnsafeThread			0.96025000
